url,lotid,category,odometer,vrn,vin,year,color,fuel,drive,p_damage,s_damage,body_style,retail_value,engine_type,transmission,location,saledate,make,model,images,frdt
https://www.copart.co.uk/lot/67780873/2008-bmw-116i-editi-wolverhampton,67780873,CAT B - BREAKER,106068.0,DE08YUR,WBAUB72050VF96971,2008,BLUE,PETROL,2 AXLE RIGID BODY,FRONT END,MINOR DENTS/SCRATCHES,,1780.0,1599 cc,6 SPEED MANUAL,WOLVERHAMPTON,"Thu. Nov 23, 2023",BMW,1 SERIES,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/77d1f186ab0f4c1e8603a4cd74e25a84_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/a23fde3c236148218ee51a4695275635_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/d60abd039a1049a3a9688028168e4f5f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/db04fb5887a4408a9471628d30a95cf2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/8ad94c14cabb416bac44114de5d7c6bc_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/93127b9222ed42b18c2556ce76812a9e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/81f6ed95f13f4baaba88ba245ee7ac30_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/cf191429361f43ce991d34614c3eb200_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/549156bc369c4334ac4a7e0a09c0b4af_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/6acd22938e1242ad84aa0a28c47f7b6c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/9cbf0c81f8404a2c8426c8cf8b42e3eb_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/d90d3db904c54628b38289fdfdbbf12c_hrs.jpg,20080604
https://www.copart.co.uk/lot/67782283/2006-mercedes-benz-c180-kompr-newbury,67782283,CAT B - BREAKER,166571.0,GF06MHN,WDB2037462A902327,2006,BLACK,PETROL,2 AXLE RIGID BODY,FRONT END,SIDE,COUPE,1644.0,1796 cc,5 SPEED AUTO,NEWBURY,"Thu. Nov 23, 2023",MERCEDES BENZ,C CLASS,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/2f6060f24547426f88e8b992eb107a48_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/159678e62335449d85df2c6e0e2bc59b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/1eb5263d82ba4fbaaaa37579b85127e0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/7ae0c9d8820c47878bb0b1432fd2be96_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/f5e15c0f325649c69ff78c99b649106d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/fdec481a31294d0ba443c0ce1c9d9b86_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/ae0153bba6124091bdbd0e3a00b9cf10_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/60ca42c2d7764e91962f27e82c6dd520_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/5d5ca6d871a54469a3dce9d94c059e81_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/6ad419a3d71b4c0390d13f3de097a5c4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/c75d7f0dbf5e49ba86e7cd464676e25f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/79f6b3356dbd4dd799f531ab42fb4884_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/0999d1f62d1646058f8982e6b3b570bc_hrs.jpg,20060426
https://www.copart.co.uk/lot/67787743/2013-honda-cbf-125-m-peterlee,67787743,CAT B - BREAKER,10503.0,GY13RZD,ME4JC40A0D8001934,2013,WHITE,PETROL,2 WHEEL,FRONT END,SIDE,MOTORCYCLE,1650.0,125 cc,,PETERLEE,"Thu. Nov 23, 2023",HONDA,CBF,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/8a18ccc6de954131940091d55ae8e156_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/75cddf7e7dc447f59d0b8007f14f476c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/775d644a909b428b95d8fb2fe9d63858_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/6601fa3364d94ead96cf68b6430cce48_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/a7003e0e0cd44f6980942c0fe4369988_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/b4abe32792dd4e1a953bfe31681255c4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/93e24d11339e4aed9771e34ff24ed9ce_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/7a1950beabfa4d7bad9469a19040a240_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/4f125ae49fff471fa1397b0d68711e4c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/0cc3934461614d278708a23828cb2e6c_hrs.jpg,20130614
https://www.copart.co.uk/lot/67803103/clean-title-2013-fiat-punto-twin-wolverhampton,67803103,S REPAIRABLE STRUCTURAL,54413.0,ST62WHJ,ZFA19900000906238,2013,RED,PETROL,2 AXLE RIGID BODY,FRONT END,MINOR DENTS/SCRATCHES,HATCHBACK,3767.0,875 cc,6 SPEED MANUAL,WOLVERHAMPTON,"Thu. Nov 23, 2023",FIAT,PUNTO,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/9c764a91653d444995731bbe0eeccae5_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/d795068bbd82474d9b087aab10a78fd4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/05557a745ef14a388bc580c2e19c49cb_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/d9b6567b5bd14572a23aa98a42fc8fe0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/ad67239f849443748a38bf76a50a4aa6_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/87f3939ff8d1450f94dbb9581f03c9f3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/90cd7f3ac1ff464f977a34fee7be7655_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/f3e45138161f453e90d8fa2f8faa45d8_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/a598643fca96448cbf08d8984fd1e65e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/0998d2abe3ee42188eeebe17000d7ab9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/8bd5399ecaa6455d8b5738a5871cdaf7_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/0be5d840e9154c0e8f0ffb4a99843893_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/10d32bdc8764433382900cf19de5d130_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/d2b11696e7d4493999c8bde25286c66b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/e29ead837ff74669a68f64cefbfa9ada_hrs.jpg,20130131
https://www.copart.co.uk/lot/67820503/2011-vauxhall-corsa-se-a-wolverhampton,67820503,CAT B - BREAKER,0.0,BL11WOU,W0L0SDL68B4328688,2011,BROWN,PETROL,2 AXLE RIGID BODY,FRONT END,MECHANICAL,HATCHBACK,4015.0,1398 cc,4 SPEED AUTO,WOLVERHAMPTON,"Thu. Nov 23, 2023",VAUXHALL,CORSA,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/18e8706b68a1499991300fd2bd620fd4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/21d45800764c465ea35f3d698fb5b7c0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/63e80bf053e04c74a87d6dee7d1cac2b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/08ed12cc46d44abc940b881029de0375_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/3e1fac9dcc854f4da3034c80eb42f751_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/90a55e7bbaba42b5bf55e4fd46c30176_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/a7fc01b96d4b4034ac469967abe5a62e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/e94cbde10743474f949b5d979f01e53e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/738ae295f759452a874ef76cc91b36ef_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/f8f5aa99f7f24b33b5a94570c9417e1d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/773949d992f94476986335306f2ecba9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/eea16a5226ef459f8ed69424f93a48e9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/7cb5b78d338c4a688211970745a956e7_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/d630f7de3d434ca29522b64fc02ffcec_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/1a49f4a0260947c5afca64bef2a40d8c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/429b753aeb7848829632c1f01e3f40bf_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/6e14b69359104c82a469242a23ee378c_hrs.jpg,20110615
https://www.copart.co.uk/lot/67822683/clean-title-2005-mercedes-benz-slk-55-amg-wolverhampton,67822683,S REPAIRABLE STRUCTURAL,62179.0,JW55SLK,WDB1714732F088680,2005,SILVER,PETROL,2 AXLE RIGID BODY,FRONT END,NORMAL WEAR,CONVERTIBLE,14500.0,5439 cc,6 SPEED AUTO,WOLVERHAMPTON,"Thu. Nov 23, 2023",MERCEDES BENZ,SLK,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/f2d7efbd10c047b9b94e5a775e7a1d0f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/5832cd25f75543cf8505506ba319479b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/936afbf4d32b408888f3b80b352ad561_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/28cbb3f18c2a4cccb3a519a6809c02a5_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/7a256b6f449445db9299c61d90747a5a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/7d00c7bc231e4be0a2e372730c83e661_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/1fe12f47374749a8b0ac20c4b9c40086_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/a4c111446fbb42e0a2b3b3e5fb9a5873_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/aa6786542550414091dd8785f4d486f0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/eac6dd5bcb2246748a367ed80a1d0cd7_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/0bfaeb87f36343d299b64375cb05ac5d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/51259dfe42b14c10b7bd5f8458b497c1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/07337778c637438e895842fdb26f252a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/a57fe74a61764669910ebf936fd013c2_hrs.jpg,20050901
https://www.copart.co.uk/lot/67829403/2014-skoda-fabia-gree-newbury,67829403,CAT B - BREAKER,76552.0,GC14AZB,TMBFK25J3F3017108,2014,GREY,DIESEL,2 AXLE RIGID BODY,FRONT END,SIDE,,4041.0,1199 cc,5 SPEED MANUAL,NEWBURY,"Thu. Nov 23, 2023",SKODA,FABIA,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/6005da025e334594abb3ea0f97668d71_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/da82f020c3f746d3a412f4fd1150e454_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/c6689fbabe684f69bbf50e815b15c130_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/b3c7c91042e845bea9195c862a3e614f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/3e822fdd3563478eaa0f12abf248fced_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/801ea4edd9814a758d8fcdf85c3d3f83_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/7f51f75cb8d540949c714989bef5be9a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/5294a882ccda4413aa35152b7ef5d999_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/6bafb117d75f49a9b52cb68eb9b81fad_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/2c3b20a0d0a24ecb82497cb114bc9c52_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/9d0b99d5d3ba4edaa97df71d68b21287_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/bb9f3851dd8e42d0bc2b3656d4b939d1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/81c3500d9468420392482691fefe7479_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/eb1e0aca7f3b47fdb0f1df231ee0bff9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/beb00e513eb14be1b3593b03af5607c5_hrs.jpg,20140715
https://www.copart.co.uk/lot/67874473/clean-title-2010-jaguar-xf-luxury-wolverhampton,67874473,S REPAIRABLE STRUCTURAL,134076.0,J5DXF,SAJAC0547BNR82026,2010,SILVER,DIESEL,,FRONT END,MINOR DENTS/SCRATCHES,,3797.5,2993 cc,6 SPEED AUTO,WOLVERHAMPTON,"Thu. Nov 23, 2023",JAGUAR,XF,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/37b810314c714f8c99d55cc3683bcef7_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/751470f6d71749938f02650263d919e7_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/29b46e0d7c024549b475e031e5805d4d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/78c093f3b0664a6db59ed9fea72224eb_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/49df975da0144c71bcdcc470f7c76fef_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/a9b46779967d46c08ee7a5e8b7f64b9f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/16cce4b233014bdea9e3755ef6798e5e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/f39889d9a31649d19fa8ece31b3d62b5_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/79204aec11574206bfca6c6dcc71dec7_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/2d10d5ef4620440589ef4ce10e6eef96_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/219eb9fe0bdb4c1f8065f9d81d3869b4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/54addc6a76124049bda56e36b10e29b2_hrs.jpg,0
https://www.copart.co.uk/lot/67978223/2017-mercedes-benz-sprinter-3-wolverhampton,67978223,CAT B - BREAKER,0.0,WM17ESF,WDB9066352P315007,2017,WHITE,DIESEL,2 AXLE RIGID BODY,FRONT END,ROLLOVER,INSULATED/REFRIGERAT,11000.0,2143 cc,6 SPEED MANUAL,WOLVERHAMPTON,"Thu. Nov 23, 2023",MERCEDES BENZ,SPRINTER,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/c080fe9c3ed34b5e89af0871904ff111_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/c50ab2f065c444d08fbea886a97e4d97_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/ef0fd8637f9e41b2a60fef633fdb54c0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/12d34799c3d247c0bf65a65127642cc8_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/97041016c387481f8f8480f39d80f162_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/424ca046f97e410393de20f3a512780f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/de9ee5d1eb3f49bbb18cf8827d98425a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/972c4bb1acf44f71a6ccb22e1b89b863_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/1e00ba8e42ce470ea4aa9460b5f5fc9b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/574da3639c7348d4918539c20af71d36_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/6a5cf9ece4c142cea670982158e55b52_hrs.jpg,20170630
https://www.copart.co.uk/lot/67980953/clean-title-2013-hyundai-i20-active-belfast,67980953,S REPAIRABLE STRUCTURAL,112021.0,OFZ6755,MALBB51BLDM561186,2013,WHITE,PETROL,2 AXLE RIGID BODY,REAR END,UNDERCARRIAGE,HATCHBACK,3572.0,1248 cc,5 SPEED MANUAL,BELFAST,"Thu. Nov 23, 2023",HYUNDAI,I20,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/063d42522595411bbd5cb42cd6ed577b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/337f1b2658e541c7b793a451c224588d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/f1ae895f0d4f41d785c91407b0dc2963_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/520465671b4e43d589f2a2dd00aaf950_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/eab4eb7010404e46a9888389a2f8ed1b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1023/9946176530e6479690c283469290ab10_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/4291ea2c901c4924861c2e3cffaf4421_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/0d9bac452d4240a0ac5fd741b0929b46_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/a55abd453224417d9650e8d0ea7c185d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/34beba00272a415dadd73ffc240eb004_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/d6d629fb954149b39bfddd3be791b23a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/fd5ec9bd53894130ad437ed705b25b27_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/450e47c70ba1433aa099d70fd23cc553_hrs.jpg,20130731
https://www.copart.co.uk/lot/67984343/clean-title-2007-mitsubishi-grandis-wa-newbury,67984343,N REPAIRABLE NON STRUCTURAL,161229.0,WF07JFO,JMALJNA8W6Z002060,2007,BLACK,DIESEL,2 AXLE RIGID BODY,REAR END,MINOR DENTS/SCRATCHES,MPV,1800.0,1968 cc,6 SPEED MANUAL,NEWBURY,"Thu. Nov 23, 2023",MITSUBISHI,GRANDIS,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/8bfaf0909c8b41ca8a2c6fc3217fc9f3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/35425e800c594fda8daafbd179be7aa6_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/3305f410217e4f5d994b72f191adf084_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/ce0c7b855bb84b359532e217fdf6bb0b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/84aa49ac72d14874916c671af2815ec8_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/89f5d509689e47a7a220fa28ebaafa13_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/ba2814023bc14b60b69bed7f163fac93_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/3796541f384c4acd8ee3a459be40c0e3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/7c0c8cb660cb44d0a299cccf0eba0e29_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/8b908986569844aebfea6db58ac8dd57_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/ba8733fc32e3477b94da0b2b41781856_hrs.jpg,20070626
https://www.copart.co.uk/lot/67984413/clean-title-2019-audi-a1-sport-3-wolverhampton,67984413,S REPAIRABLE STRUCTURAL,28551.0,BW69CXZ,WAUZZZGB7LR003189,2019,BLUE,PETROL,2 AXLE RIGID BODY,FRONT END,UNDERCARRIAGE,HATCHBACK,15585.0,999 cc,6 SPEED MANUAL,WOLVERHAMPTON,"Thu. Nov 23, 2023",AUDI,A1,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/9bac4cfbf2184c6c9cf27f8eac3773c4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/482e300ab1c64aaf9e77307cca610bd5_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/08793eb17c504fa8bcbfd02322a338d3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/26583ba767b74a239d67580faa6a8da2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/6ce48ee77f4c4645995dbd186fbb0967_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/54cf35bee9204a79aa99f84443bd56d4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/f29e2d0c74ba465a9ac16d42d1e8c1f0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/c10b10095ea44ec4b33a0fddc9ccad22_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/785043d6c7964550ba829b57a14fb479_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/499d3be7100047b7b0830a88e24b0d1e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/1055714ac9914fd5bfda651ba7f7176d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/08a59ca144a24f85976e46bb75460525_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/925ca500b7a84b4199e39fdb9d261d07_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/78f99cb0e5f94032a51fb29eba76fafe_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/d38e090101944a51b63b80e71e471ce1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/4deea4e9b9c24a96bc06c87b93b85dfc_hrs.jpg,20191231
